web_id,button_id,button_width,button_width_ratio_with_largest_button_width,button_width_ratio_with_smallest_button_width,button_height,button_height_ratio_with_largest_button_height,button_height_ratio_with_smallest_button_height,button_color_R,button_color_G,button_color_B,button_color_A,button_contrast_with_background,button_center_x_coordinate,button_center_y_coordinate,button_is_on_navbar,button_is_on_footer,button_is_on_left_half_of_screen,button_is_on_right_half_of_screen,button_is_on_upper_half_of_screen,button_is_on_lower_half_of_screen,button_is_on_horizontal_center_of_screen,button_is_on_vertical_center_of_screen,total_number_of_buttons_in_radius_5_percent_of_screen_size,total_number_of_buttons_in_radius_10_percent_of_screen_size,total_number_of_buttons_in_radius_25_percent_of_screen_size,total_number_of_buttons_in_radius_50_percent_of_screen_size,button_text_size,button_text_size_ratio_with_largest_button_text,button_text_size_ratio_with_smallest_button_text,button_text_color_R,button_text_color_G,button_text_color_B,button_text_color_A,button_text_contrast_with_button,button_text_is_bold,button_text_is_italic,total_number_of_buttons_in_the_website,total_number_of_buttons_in_the_navbar,largest_button_text_in_the_website,smallest_button_text_in_the_website,largest_button_width_in_the_website,smallest_button_width_in_the_website,largest_button_height_in_the_website,smallest_button_height_in_the_website,button_rank
23.0,3.0,0.061197916666666664,0.3821138211382114,4.947368421052632,0.06703146374829001,0.4224137931034483,3.0625,0.8,0.8,0.8,1.0,0.07333164171530068,0.08931749065717061,0.3622435062267549,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,14.0,0.4666666666666667,2.0,0.2,0.2,0.2,1.0,0.1619047619047619,0.0,0.0,10.0,0.0,30.0,7.0,246.0,19.0,116.0,16.0,0.2222222222222222
23.0,4.0,0.049479166666666664,0.3089430894308943,4.0,0.0506155950752394,0.31896551724137934,2.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.06856655705760566,0.8513400504986445,0.4908344774989847,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,11.0,0.36666666666666664,1.5714285714285714,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0,0.09730848861283645,0.0,0.0,10.0,0.0,30.0,7.0,246.0,19.0,116.0,16.0,0.4444444444444444
23.0,5.0,0.10546875,0.6585365853658537,8.526315789473685,0.09712722298221614,0.6120689655172413,4.4375,0.2,0.2,0.2,1.0,0.10513538748832867,0.15692274272441864,0.7190150457922313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,19.0,0.6333333333333333,2.7142857142857144,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,0.17460317460317462,0.0,0.0,10.0,0.0,30.0,7.0,246.0,19.0,116.0,16.0,0.7777777777777778
23.0,6.0,0.052734375,0.32926829268292684,4.2631578947368425,0.058823529411764705,0.3706896551724138,2.6875,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.06182863909329274,0.908360501130422,0.8476060170644611,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,13.0,0.43333333333333335,1.8571428571428572,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,0.10776942355889724,0.0,0.0,10.0,0.0,30.0,7.0,246.0,19.0,116.0,16.0,0.5555555555555556
23.0,7.0,0.08854166666666667,0.5528455284552846,7.157894736842105,0.08755129958960328,0.5517241379310345,4.0,0.4,0.4,0.4,1.0,0.05840854860462704,0.5044650534788767,0.5038987771593921,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.5666666666666667,2.4285714285714284,1.0,1.0,1.0,1.0,0.11111111111111112,0.0,0.0,10.0,0.0,30.0,7.0,246.0,19.0,116.0,16.0,0.8888888888888888
23.0,8.0,0.03125,0.1951219512195122,2.526315789473684,0.03556771545827633,0.22413793103448276,1.625,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,0.07908314302630466,0.22411024073759714,0.2506155909004681,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,9.0,0.3,1.2857142857142858,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,0.23809523809523808,0.0,0.0,10.0,0.0,30.0,7.0,246.0,19.0,116.0,16.0,0.1111111111111111
23.0,9.0,0.07552083333333333,0.4715447154471545,6.105263157894737,0.07387140902872777,0.46551724137931033,3.375,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,0.08300162170131212,0.7799262255430222,0.6347469011507674,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,15.0,0.5,2.142857142857143,0.8,0.8,0.8,1.0,0.12781954887218047,0.0,0.0,10.0,0.0,30.0,7.0,246.0,19.0,116.0,16.0,0.6666666666666666
23.0,10.0,0.040364583333333336,0.25203252032520324,3.263157894736842,0.046511627906976744,0.29310344827586204,2.125,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,0.050871961687900966,0.17673611144224802,0.5707250300249551,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,12.0,0.4,1.7142857142857142,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.09062980030721965,0.0,0.0,10.0,0.0,30.0,7.0,246.0,19.0,116.0,16.0,0.3333333333333333
24.0,1.0,0.051432291666666664,0.28214285714285714,1.0972222222222223,0.05471956224350205,0.5128205128205128,1.0526315789473684,1.0,1.0,1.0,1.0,1.0,0.09902344147364299,0.04842681467288496,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,14.0,0.5833333333333334,1.1666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.625,24.0,12.0,280.0,72.0,78.0,38.0,0.8571428571428571
24.0,2.0,0.048177083333333336,0.2642857142857143,1.0277777777777777,0.05471956224350205,0.5128205128205128,1.0526315789473684,1.0,1.0,1.0,0.997,1.0,0.2956271717945735,0.04842681467288496,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,14.0,0.5833333333333334,1.1666666666666667,0.00392156862745098,0.00392156862745098,0.00392156862745098,1.0,0.9272727272727272,0.0,0.0,8.0,0.625,24.0,12.0,280.0,72.0,78.0,38.0,0.7142857142857143
24.0,3.0,0.046875,0.2571428571428571,1.0,0.05471956224350205,0.5128205128205128,1.0526315789473684,1.0,1.0,1.0,1.0,1.0,0.48994684716065723,0.04842681467288496,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,14.0,0.5833333333333334,1.1666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.625,24.0,12.0,280.0,72.0,78.0,38.0,0.5714285714285714
24.0,4.0,0.061197916666666664,0.3357142857142857,1.3055555555555556,0.05471956224350205,0.5128205128205128,1.0526315789473684,1.0,1.0,1.0,1.0,1.0,0.690787747502327,0.04842681467288496,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,14.0,0.5833333333333334,1.1666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.625,24.0,12.0,280.0,72.0,78.0,38.0,0.42857142857142855
24.0,5.0,0.05859375,0.32142857142857145,1.25,0.05471956224350205,0.5128205128205128,1.0526315789473684,1.0,1.0,1.0,1.0,1.0,0.8974446405967077,0.04842681467288496,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,14.0,0.5833333333333334,1.1666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.625,24.0,12.0,280.0,72.0,78.0,38.0,0.2857142857142857
24.0,6.0,0.18229166666666666,1.0,3.888888888888889,0.106703146374829,1.0,2.0526315789473686,1.0,0.4196078431372549,0.20784313725490197,1.0,0.5501998132586369,0.5000000099341074,0.6540583807531688,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,24.0,1.0,2.0,1.0,1.0,1.0,1.0,0.08654864373184173,1.0,0.0,8.0,0.625,24.0,12.0,280.0,72.0,78.0,38.0,1.0
24.0,7.0,0.06510416666666667,0.35714285714285715,1.3888888888888888,0.06703146374829001,0.6282051282051282,1.2894736842105263,1.0,1.0,1.0,0.9,1.0,0.947753926118215,0.4337551049103326,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,16.0,0.6666666666666666,1.3333333333333333,0.2,0.2,0.2,1.0,0.2,0.0,0.0,8.0,0.625,24.0,12.0,280.0,72.0,78.0,38.0,0.0
24.0,8.0,0.06901041666666667,0.37857142857142856,1.4722222222222223,0.05198358413132695,0.48717948717948717,1.0,0.1568627450980392,0.6549019607843137,0.27058823529411763,1.0,0.5440679738562091,0.054215495785077415,0.9329685153778535,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,12.0,0.5,1.0,1.0,1.0,1.0,1.0,0.08752407770216003,0.0,0.0,8.0,0.625,24.0,12.0,280.0,72.0,78.0,38.0,0.14285714285714285
25.0,1.0,0.048177083333333336,0.9135802469135802,1.4509803921568627,0.07797537619699042,0.95,1.8387096774193548,0.1607843137254902,0.5019607843137255,0.7254901960784313,1.0,0.47196713352007463,0.43837346136569977,0.2696420379930906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.6363636363636364,14.0,1.0,1.4,1.0,1.0,1.0,1.0,0.10089483829920583,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,1.0
25.0,2.0,0.048177083333333336,0.9135802469135802,1.4509803921568627,0.07797537619699042,0.95,1.8387096774193548,0.1607843137254902,0.5019607843137255,0.7254901960784313,1.0,0.47196713352007463,0.49999456604321796,0.2696420379930906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.45454545454545453,0.6363636363636364,14.0,1.0,1.4,1.0,1.0,1.0,1.0,0.10089483829920583,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.9090909090909091
25.0,3.0,0.048177083333333336,0.9135802469135802,1.4509803921568627,0.07797537619699042,0.95,1.8387096774193548,0.1607843137254902,0.5019607843137255,0.7254901960784313,1.0,0.47196713352007463,0.5616156806548437,0.2696420379930906,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.5454545454545454,14.0,1.0,1.4,1.0,1.0,1.0,1.0,0.10089483829920583,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.8181818181818182
25.0,4.0,0.048177083333333336,0.9135802469135802,1.4509803921568627,0.07797537619699042,0.95,1.8387096774193548,0.1607843137254902,0.5019607843137255,0.7254901960784313,1.0,0.47196713352007463,0.43837346136569977,0.37579799709502715,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.6363636363636364,14.0,1.0,1.4,1.0,1.0,1.0,1.0,0.10089483829920583,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.7272727272727273
25.0,5.0,0.048177083333333336,0.9135802469135802,1.4509803921568627,0.07797537619699042,0.95,1.8387096774193548,0.1607843137254902,0.5019607843137255,0.7254901960784313,1.0,0.47196713352007463,0.49999456604321796,0.37579799709502715,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.45454545454545453,0.6363636363636364,14.0,1.0,1.4,1.0,1.0,1.0,1.0,0.10089483829920583,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.6363636363636364
25.0,6.0,0.048177083333333336,0.9135802469135802,1.4509803921568627,0.07797537619699042,0.95,1.8387096774193548,0.1607843137254902,0.5019607843137255,0.7254901960784313,1.0,0.47196713352007463,0.5616156806548437,0.37579799709502715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.5454545454545454,14.0,1.0,1.4,1.0,1.0,1.0,1.0,0.10089483829920583,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.5454545454545454
25.0,7.0,0.0390625,0.7407407407407407,1.1764705882352942,0.08207934336525308,1.0,1.935483870967742,0.9058823529411765,0.2980392156862745,0.23529411764705882,1.0,0.45022521008403354,0.052083333333333336,0.2911080753102022,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,10.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.10576717285591278,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.36363636363636365
25.0,8.0,0.052734375,1.0,1.588235294117647,0.05198358413132695,0.6333333333333333,1.2258064516129032,0.9529411764705882,0.611764705882353,0.07058823529411765,1.0,0.6621198879551822,0.9213487406571707,0.726447766848041,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,12.0,0.8571428571428571,1.2,0.0,0.0,0.0,1.0,0.6621198879551822,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.45454545454545453
25.0,9.0,0.041015625,0.7777777777777778,1.2352941176470589,0.04240766073871409,0.5166666666666667,1.0,0.7411764705882353,0.7647058823529411,0.7803921568627451,1.0,0.7722248366013071,0.41481663286685944,0.951573185327115,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,11.0,0.7857142857142857,1.1,0.0,0.0,0.0,1.0,0.7722248366013071,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.2727272727272727
25.0,10.0,0.033203125,0.6296296296296297,1.0,0.04240766073871409,0.5166666666666667,1.0,0.7411764705882353,0.7647058823529411,0.7803921568627451,1.0,0.7722248366013071,0.47179364164670307,0.951573185327115,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,11.0,0.7857142857142857,1.1,0.0,0.0,0.0,1.0,0.7722248366013071,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.18181818181818182
25.0,11.0,0.042317708333333336,0.8024691358024691,1.2745098039215685,0.04240766073871409,0.5166666666666667,1.0,0.7411764705882353,0.7647058823529411,0.7803921568627451,1.0,0.7722248366013071,0.5291720926761627,0.951573185327115,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,11.0,0.7857142857142857,1.1,0.0,0.0,0.0,1.0,0.7722248366013071,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.09090909090909091
25.0,12.0,0.035807291666666664,0.6790123456790124,1.0784313725490196,0.04240766073871409,0.5166666666666667,1.0,0.7411764705882353,0.7647058823529411,0.7803921568627451,1.0,0.7722248366013071,0.5879502842823664,0.951573185327115,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.36363636363636365,11.0,0.7857142857142857,1.1,0.0,0.0,0.0,1.0,0.7722248366013071,0.0,0.0,12.0,0.0,14.0,10.0,81.0,51.0,60.0,31.0,0.0
26.0,1.0,0.10416666666666667,0.7339449541284404,3.3333333333333335,0.0533515731874145,0.4431818181818182,1.3928571428571428,0.4235294117647059,0.4588235294117647,0.49019607843137253,1.0,0.08747206176098027,0.06510416666666667,0.054172364533681384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715,0.6428571428571429,13.0,0.5416666666666666,1.3,1.0,1.0,1.0,1.0,0.09928808496256644,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.7142857142857143
26.0,2.0,0.10416666666666667,0.7339449541284404,3.3333333333333335,0.0533515731874145,0.4431818181818182,1.3928571428571428,0.4235294117647059,0.4588235294117647,0.49019607843137253,1.0,0.08747206176098027,0.06510416666666667,0.12831736719885536,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.7857142857142857,13.0,0.5416666666666666,1.3,1.0,1.0,1.0,1.0,0.09928808496256644,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.6428571428571429
26.0,3.0,0.10416666666666667,0.7339449541284404,3.3333333333333335,0.0533515731874145,0.4431818181818182,1.3928571428571428,0.4235294117647059,0.4588235294117647,0.49019607843137253,1.0,0.08747206176098027,0.06510416666666667,0.2024623803009576,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5,0.7857142857142857,13.0,0.5416666666666666,1.3,1.0,1.0,1.0,1.0,0.09928808496256644,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.5714285714285714
26.0,4.0,0.10416666666666667,0.7339449541284404,3.3333333333333335,0.0533515731874145,0.4431818181818182,1.3928571428571428,0.4235294117647059,0.4588235294117647,0.49019607843137253,1.0,0.08747206176098027,0.06510416666666667,0.2766073934030598,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.7857142857142857,13.0,0.5416666666666666,1.3,1.0,1.0,1.0,1.0,0.09928808496256644,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.5
26.0,5.0,0.10416666666666667,0.7339449541284404,3.3333333333333335,0.0533515731874145,0.4431818181818182,1.3928571428571428,0.4235294117647059,0.4588235294117647,0.49019607843137253,1.0,0.08747206176098027,0.06510416666666667,0.3507523960682338,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.7857142857142857,13.0,0.5416666666666666,1.3,1.0,1.0,1.0,1.0,0.09928808496256644,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.42857142857142855
26.0,6.0,0.10416666666666667,0.7339449541284404,3.3333333333333335,0.0533515731874145,0.4431818181818182,1.3928571428571428,0.4235294117647059,0.4588235294117647,0.49019607843137253,1.0,0.08747206176098027,0.06510416666666667,0.4248973987334078,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.8571428571428571,13.0,0.5416666666666666,1.3,1.0,1.0,1.0,1.0,0.09928808496256644,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.35714285714285715
26.0,7.0,0.10416666666666667,0.7339449541284404,3.3333333333333335,0.0533515731874145,0.4431818181818182,1.3928571428571428,0.4235294117647059,0.4588235294117647,0.49019607843137253,1.0,0.08747206176098027,0.06510416666666667,0.4990424222724382,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,13.0,0.5416666666666666,1.3,1.0,1.0,1.0,1.0,0.09928808496256644,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.2857142857142857
26.0,8.0,0.10416666666666667,0.7339449541284404,3.3333333333333335,0.0533515731874145,0.4431818181818182,1.3928571428571428,0.4235294117647059,0.4588235294117647,0.49019607843137253,1.0,0.08747206176098027,0.06510416666666667,0.573187414500684,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.7857142857142857,13.0,0.5416666666666666,1.3,1.0,1.0,1.0,1.0,0.09928808496256644,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.21428571428571427
26.0,9.0,0.068359375,0.481651376146789,2.1875,0.06703146374829001,0.5568181818181818,1.75,0.0,0.4823529411764706,1.0,1.0,0.444932212885154,0.1907226542631785,0.08837209093587017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.42857142857142855,0.7857142857142857,16.0,0.6666666666666666,1.6,1.0,1.0,1.0,1.0,0.10702539901586999,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.9285714285714286
26.0,10.0,0.055989583333333336,0.3944954128440367,1.7916666666666667,0.06703146374829001,0.5568181818181818,1.75,0.0,0.4823529411764706,1.0,1.0,0.444932212885154,0.2697482605775197,0.08837209093587017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.7857142857142857,16.0,0.6666666666666666,1.6,1.0,1.0,1.0,1.0,0.10702539901586999,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.8571428571428571
26.0,11.0,0.068359375,0.481651376146789,2.1875,0.06703146374829001,0.5568181818181818,1.75,0.0,0.4823529411764706,1.0,1.0,0.444932212885154,0.3485134541988373,0.08837209093587017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.7857142857142857,16.0,0.6666666666666666,1.6,1.0,1.0,1.0,1.0,0.10702539901586999,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.7857142857142857
26.0,12.0,0.14192708333333334,1.0,4.541666666666667,0.12038303693570451,1.0,3.142857142857143,0.43529411764705883,0.25882352941176473,0.7568627450980392,1.0,0.36409486461251167,0.5651041666666666,0.5548563799355816,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,24.0,1.0,2.4,1.0,1.0,1.0,1.0,0.1307874739450836,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,1.0
26.0,13.0,0.09049479166666667,0.6376146788990825,2.8958333333333335,0.08481532147742818,0.7045454545454546,2.2142857142857144,0.1568627450980392,0.6549019607843137,0.27058823529411763,1.0,0.5440679738562091,0.8893446077903112,0.31627906559267055,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,18.0,0.75,1.8,1.0,1.0,1.0,1.0,0.08752407770216003,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.14285714285714285
26.0,14.0,0.03125,0.22018348623853212,1.0,0.038303693570451436,0.3181818181818182,1.0,0.8627450980392157,0.20784313725490197,0.27058823529411763,1.0,0.38248141923436035,0.21097005407015482,0.8848153569629842,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,10.0,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,0.12450029001244027,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.0
26.0,15.0,0.10611979166666667,0.7477064220183486,3.3958333333333335,0.1012311901504788,0.8409090909090909,2.642857142857143,1.0,0.7568627450980392,0.027450980392156862,1.0,0.7675144724556487,0.8166123926639557,0.9496580194350632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,20.0,0.8333333333333334,2.0,0.0,0.0,0.0,1.0,0.7675144724556487,0.0,0.0,15.0,0.0,24.0,10.0,218.0,48.0,88.0,28.0,0.07142857142857142
27.0,1.0,0.10091145833333333,0.7416267942583732,1.8902439024390243,0.09165526675786594,0.5929203539823009,1.763157894736842,1.0,1.0,1.0,0.9,1.0,0.3812120209137599,0.6442544522265892,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.8,18.0,0.6428571428571429,1.5,0.17254901960784313,0.24313725490196078,0.3137254901960784,1.0,0.17653704924206762,1.0,0.0,6.0,0.0,28.0,12.0,209.0,82.0,113.0,38.0,0.4
27.0,2.0,0.10611979166666667,0.7799043062200957,1.9878048780487805,0.09165526675786594,0.5929203539823009,1.763157894736842,1.0,1.0,1.0,0.9,1.0,0.5049045036236445,0.4941860465116279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,18.0,0.6428571428571429,1.5,0.17254901960784313,0.24313725490196078,0.3137254901960784,1.0,0.17653704924206762,1.0,0.0,6.0,0.0,28.0,12.0,209.0,82.0,113.0,38.0,0.6
27.0,3.0,0.08919270833333333,0.6555023923444976,1.670731707317073,0.09165526675786594,0.5929203539823009,1.763157894736842,1.0,1.0,1.0,0.9,1.0,0.6236870636542639,0.3500911957914298,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,18.0,0.6428571428571429,1.5,0.17254901960784313,0.24313725490196078,0.3137254901960784,1.0,0.17653704924206762,1.0,0.0,6.0,0.0,28.0,12.0,209.0,82.0,113.0,38.0,0.8
27.0,4.0,0.13606770833333334,1.0,2.548780487804878,0.1545827633378933,1.0,2.973684210526316,0.9058823529411765,0.2980392156862745,0.23529411764705882,1.0,0.45022521008403354,0.7317111740509669,0.17771317759877842,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,28.0,1.0,2.3333333333333335,1.0,1.0,1.0,1.0,0.10576717285591278,0.0,0.0,6.0,0.0,28.0,12.0,209.0,82.0,113.0,38.0,1.0
27.0,5.0,0.053385416666666664,0.3923444976076555,1.0,0.05198358413132695,0.336283185840708,1.0,0.9529411764705882,0.611764705882353,0.07058823529411765,1.0,0.6621198879551822,0.17673068741957346,0.8239740249070195,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,12.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,0.07191907158401331,0.0,0.0,6.0,0.0,28.0,12.0,209.0,82.0,113.0,38.0,0.2
27.0,6.0,0.06380208333333333,0.4688995215311005,1.1951219512195121,0.06429548563611491,0.415929203539823,1.236842105263158,0.0,0.0,0.0,0.0,0.047619047619047616,0.08216145634651184,0.08255813744749807,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,14.0,0.5,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,28.0,12.0,209.0,82.0,113.0,38.0,0.0
28.0,1.0,0.026692708333333332,0.17446808510638298,1.0,0.03146374829001368,0.22549019607843138,1.0,0.0,1.0,1.0,0.8,0.7975238095238095,0.09337022403875987,0.13616051002011906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,9.0,0.34615384615384615,1.125,0.0,0.0,0.0,1.0,0.7975238095238095,0.0,0.0,9.0,0.0,26.0,8.0,235.0,41.0,102.0,23.0,0.0
28.0,2.0,0.15299479166666666,1.0,5.7317073170731705,0.13953488372093023,1.0,4.434782608695652,1.0,0.0,0.39215686274509803,0.9,0.2770606909430439,0.8033582816521326,0.419870045214443,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,26.0,1.0,3.25,1.0,1.0,1.0,1.0,0.17187226183896578,0.0,0.0,9.0,0.0,26.0,8.0,235.0,41.0,102.0,23.0,1.0
28.0,3.0,0.08984375,0.5872340425531914,3.3658536585365852,0.08618331053351573,0.6176470588235294,2.739130434782609,1.0,1.0,0.0,0.7,0.9312380952380951,0.2949598530928294,0.706976758797746,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.625,16.0,0.6153846153846154,2.0,0.0,0.0,0.0,1.0,0.9312380952380951,0.0,0.0,9.0,0.0,26.0,8.0,235.0,41.0,102.0,23.0,0.625
